citywide,units_overcrowded_0812_count,units_overcrowded_0812_count_moe,units_overcrowded_0812_count_cv,units_overcrowded_0812_pct,units_overcrowded_0812_pct_moe,units_notovercrowded_0812_count,units_notovercrowded_0812_count_moe,units_notovercrowded_0812_count_cv,units_notovercrowded_0812_pct,units_notovercrowded_0812_pct_moe,units_occupied_0812_count,units_occupied_0812_count_moe,units_occupied_0812_count_cv,units_occupied_0812_pct,units_occupied_0812_pct_moe,units_overcrowded_0812_anh_count,units_overcrowded_0812_anh_count_moe,units_overcrowded_0812_anh_count_cv,units_overcrowded_0812_anh_pct,units_overcrowded_0812_anh_pct_moe,units_overcrowded_0812_bnh_count,units_overcrowded_0812_bnh_count_moe,units_overcrowded_0812_bnh_count_cv,units_overcrowded_0812_bnh_pct,units_overcrowded_0812_bnh_pct_moe,units_overcrowded_0812_hsp_count,units_overcrowded_0812_hsp_count_moe,units_overcrowded_0812_hsp_count_cv,units_overcrowded_0812_hsp_pct,units_overcrowded_0812_hsp_pct_moe,units_overcrowded_0812_wnh_count,units_overcrowded_0812_wnh_count_moe,units_overcrowded_0812_wnh_count_cv,units_overcrowded_0812_wnh_pct,units_overcrowded_0812_wnh_pct_moe,units_notovercrowded_0812_anh_count,units_notovercrowded_0812_anh_count_moe,units_notovercrowded_0812_anh_count_cv,units_notovercrowded_0812_anh_pct,units_notovercrowded_0812_anh_pct_moe,units_notovercrowded_0812_bnh_count,units_notovercrowded_0812_bnh_count_moe,units_notovercrowded_0812_bnh_count_cv,units_notovercrowded_0812_bnh_pct,units_notovercrowded_0812_bnh_pct_moe,units_notovercrowded_0812_hsp_count,units_notovercrowded_0812_hsp_count_moe,units_notovercrowded_0812_hsp_count_cv,units_notovercrowded_0812_hsp_pct,units_notovercrowded_0812_hsp_pct_moe,units_notovercrowded_0812_wnh_count,units_notovercrowded_0812_wnh_count_moe,units_notovercrowded_0812_wnh_count_cv,units_notovercrowded_0812_wnh_pct,units_notovercrowded_0812_wnh_pct_moe,units_occupied_0812_anh_count,units_occupied_0812_anh_count_moe,units_occupied_0812_anh_count_cv,units_occupied_0812_anh_pct,units_occupied_0812_anh_pct_moe,units_occupied_0812_bnh_count,units_occupied_0812_bnh_count_moe,units_occupied_0812_bnh_count_cv,units_occupied_0812_bnh_pct,units_occupied_0812_bnh_pct_moe,units_occupied_0812_hsp_count,units_occupied_0812_hsp_count_moe,units_occupied_0812_hsp_count_cv,units_occupied_0812_hsp_pct,units_occupied_0812_hsp_pct_moe,units_occupied_0812_wnh_count,units_occupied_0812_wnh_count_moe,units_occupied_0812_wnh_count_cv,units_occupied_0812_wnh_pct,units_occupied_0812_wnh_pct_moe,units_overcrowded_1519_count,units_overcrowded_1519_count_moe,units_overcrowded_1519_count_cv,units_overcrowded_1519_pct,units_overcrowded_1519_pct_moe,units_notovercrowded_1519_count,units_notovercrowded_1519_count_moe,units_notovercrowded_1519_count_cv,units_notovercrowded_1519_pct,units_notovercrowded_1519_pct_moe,units_occupied_1519_count,units_occupied_1519_count_moe,units_occupied_1519_count_cv,units_occupied_1519_pct,units_occupied_1519_pct_moe,units_overcrowded_1519_anh_count,units_overcrowded_1519_anh_count_moe,units_overcrowded_1519_anh_count_cv,units_overcrowded_1519_anh_pct,units_overcrowded_1519_anh_pct_moe,units_overcrowded_1519_bnh_count,units_overcrowded_1519_bnh_count_moe,units_overcrowded_1519_bnh_count_cv,units_overcrowded_1519_bnh_pct,units_overcrowded_1519_bnh_pct_moe,units_overcrowded_1519_hsp_count,units_overcrowded_1519_hsp_count_moe,units_overcrowded_1519_hsp_count_cv,units_overcrowded_1519_hsp_pct,units_overcrowded_1519_hsp_pct_moe,units_overcrowded_1519_wnh_count,units_overcrowded_1519_wnh_count_moe,units_overcrowded_1519_wnh_count_cv,units_overcrowded_1519_wnh_pct,units_overcrowded_1519_wnh_pct_moe,units_notovercrowded_1519_anh_count,units_notovercrowded_1519_anh_count_moe,units_notovercrowded_1519_anh_count_cv,units_notovercrowded_1519_anh_pct,units_notovercrowded_1519_anh_pct_moe,units_notovercrowded_1519_bnh_count,units_notovercrowded_1519_bnh_count_moe,units_notovercrowded_1519_bnh_count_cv,units_notovercrowded_1519_bnh_pct,units_notovercrowded_1519_bnh_pct_moe,units_notovercrowded_1519_hsp_count,units_notovercrowded_1519_hsp_count_moe,units_notovercrowded_1519_hsp_count_cv,units_notovercrowded_1519_hsp_pct,units_notovercrowded_1519_hsp_pct_moe,units_notovercrowded_1519_wnh_count,units_notovercrowded_1519_wnh_count_moe,units_notovercrowded_1519_wnh_count_cv,units_notovercrowded_1519_wnh_pct,units_notovercrowded_1519_wnh_pct_moe,units_occupied_1519_anh_count,units_occupied_1519_anh_count_moe,units_occupied_1519_anh_count_cv,units_occupied_1519_anh_pct,units_occupied_1519_anh_pct_moe,units_occupied_1519_bnh_count,units_occupied_1519_bnh_count_moe,units_occupied_1519_bnh_count_cv,units_occupied_1519_bnh_pct,units_occupied_1519_bnh_pct_moe,units_occupied_1519_hsp_count,units_occupied_1519_hsp_count_moe,units_occupied_1519_hsp_count_cv,units_occupied_1519_hsp_pct,units_occupied_1519_hsp_pct_moe,units_occupied_1519_wnh_count,units_occupied_1519_wnh_count_moe,units_occupied_1519_wnh_count_cv,units_occupied_1519_wnh_pct,units_occupied_1519_wnh_pct_moe
citywide,264860,4011,0.9,8.6,0.1,2798531,6013,0.1,91.4,0.1,3063391,5375,0.1,100,,49143,1422,1.8,14.5,0.4,54737,2423.0,2.7,8.0,0.4,106551,2624,1.5,14.2,0.3,49068,1999.0,2.5,4.0,0.2,289253,2980,0.6,85.5,0.5,627682,4306,0.4,92.0,0.4,643170,4604,0.4,85.8,0.4,1179446,4444,0.2,96.0,0.1,338396,2959,0.5,100,,682419,3491,0.3,100,,749721,4036,0.3,100,,1228514,4274,0.2,100,,285023,4484,1.0,9.0,0.1,2882037,8131,0.2,91.0,0.1,3167060,7512,0.1,100,,58050,1848,1.9,14.8,0.4,50929,1947.0,2.3,7.5,0.3,111901,3159,1.7,14.0,0.4,57265,2230,2.4,4.7,0.2,333385,3955,0.7,85.2,0.6,632271,4498,0.4,92.5,0.3,689358,5722,0.5,86.0,0.5,1153487,4925,0.3,95.3,0.1,391435,3868,0.6,100,,683200,4398,0.4,100,,801259,5006,0.4,100,,1210752,4825,0.2,100,
