citywide,units_occupied_owner_0812_count,units_occupied_owner_0812_count_moe,units_occupied_owner_0812_count_cv,units_occupied_owner_0812_pct,units_occupied_owner_0812_pct_moe,units_occupied_renter_0812_count,units_occupied_renter_0812_count_moe,units_occupied_renter_0812_count_cv,units_occupied_renter_0812_pct,units_occupied_renter_0812_pct_moe,units_occupied_0812_count,units_occupied_0812_count_moe,units_occupied_0812_count_cv,units_occupied_0812_pct,units_occupied_0812_pct_moe,units_occupied_owner_0812_anh_count,units_occupied_owner_0812_anh_count_moe,units_occupied_owner_0812_anh_count_cv,units_occupied_owner_0812_anh_pct,units_occupied_owner_0812_anh_pct_moe,units_occupied_owner_0812_bnh_count,units_occupied_owner_0812_bnh_count_moe,units_occupied_owner_0812_bnh_count_cv,units_occupied_owner_0812_bnh_pct,units_occupied_owner_0812_bnh_pct_moe,units_occupied_owner_0812_hsp_count,units_occupied_owner_0812_hsp_count_moe,units_occupied_owner_0812_hsp_count_cv,units_occupied_owner_0812_hsp_pct,units_occupied_owner_0812_hsp_pct_moe,units_occupied_owner_0812_wnh_count,units_occupied_owner_0812_wnh_count_moe,units_occupied_owner_0812_wnh_count_cv,units_occupied_owner_0812_wnh_pct,units_occupied_owner_0812_wnh_pct_moe,units_occupied_renter_0812_anh_count,units_occupied_renter_0812_anh_count_moe,units_occupied_renter_0812_anh_count_cv,units_occupied_renter_0812_anh_pct,units_occupied_renter_0812_anh_pct_moe,units_occupied_renter_0812_bnh_count,units_occupied_renter_0812_bnh_count_moe,units_occupied_renter_0812_bnh_count_cv,units_occupied_renter_0812_bnh_pct,units_occupied_renter_0812_bnh_pct_moe,units_occupied_renter_0812_hsp_count,units_occupied_renter_0812_hsp_count_moe,units_occupied_renter_0812_hsp_count_cv,units_occupied_renter_0812_hsp_pct,units_occupied_renter_0812_hsp_pct_moe,units_occupied_renter_0812_wnh_count,units_occupied_renter_0812_wnh_count_moe,units_occupied_renter_0812_wnh_count_cv,units_occupied_renter_0812_wnh_pct,units_occupied_renter_0812_wnh_pct_moe,units_occupied_0812_anh_count,units_occupied_0812_anh_count_moe,units_occupied_0812_anh_count_cv,units_occupied_0812_anh_pct,units_occupied_0812_anh_pct_moe,units_occupied_0812_bnh_count,units_occupied_0812_bnh_count_moe,units_occupied_0812_bnh_count_cv,units_occupied_0812_bnh_pct,units_occupied_0812_bnh_pct_moe,units_occupied_0812_hsp_count,units_occupied_0812_hsp_count_moe,units_occupied_0812_hsp_count_cv,units_occupied_0812_hsp_pct,units_occupied_0812_hsp_pct_moe,units_occupied_0812_wnh_count,units_occupied_0812_wnh_count_moe,units_occupied_0812_wnh_count_cv,units_occupied_0812_wnh_pct,units_occupied_0812_wnh_pct_moe,units_occupied_owner_1519_count,units_occupied_owner_1519_count_moe,units_occupied_owner_1519_count_cv,units_occupied_owner_1519_pct,units_occupied_owner_1519_pct_moe,units_occupied_renter_1519_count,units_occupied_renter_1519_count_moe,units_occupied_renter_1519_count_cv,units_occupied_renter_1519_pct,units_occupied_renter_1519_pct_moe,units_occupied_1519_count,units_occupied_1519_count_moe,units_occupied_1519_count_cv,units_occupied_1519_pct,units_occupied_1519_pct_moe,units_occupied_owner_1519_anh_count,units_occupied_owner_1519_anh_count_moe,units_occupied_owner_1519_anh_count_cv,units_occupied_owner_1519_anh_pct,units_occupied_owner_1519_anh_pct_moe,units_occupied_owner_1519_bnh_count,units_occupied_owner_1519_bnh_count_moe,units_occupied_owner_1519_bnh_count_cv,units_occupied_owner_1519_bnh_pct,units_occupied_owner_1519_bnh_pct_moe,units_occupied_owner_1519_hsp_count,units_occupied_owner_1519_hsp_count_moe,units_occupied_owner_1519_hsp_count_cv,units_occupied_owner_1519_hsp_pct,units_occupied_owner_1519_hsp_pct_moe,units_occupied_owner_1519_wnh_count,units_occupied_owner_1519_wnh_count_moe,units_occupied_owner_1519_wnh_count_cv,units_occupied_owner_1519_wnh_pct,units_occupied_owner_1519_wnh_pct_moe,units_occupied_renter_1519_anh_count,units_occupied_renter_1519_anh_count_moe,units_occupied_renter_1519_anh_count_cv,units_occupied_renter_1519_anh_pct,units_occupied_renter_1519_anh_pct_moe,units_occupied_renter_1519_bnh_count,units_occupied_renter_1519_bnh_count_moe,units_occupied_renter_1519_bnh_count_cv,units_occupied_renter_1519_bnh_pct,units_occupied_renter_1519_bnh_pct_moe,units_occupied_renter_1519_hsp_count,units_occupied_renter_1519_hsp_count_moe,units_occupied_renter_1519_hsp_count_cv,units_occupied_renter_1519_hsp_pct,units_occupied_renter_1519_hsp_pct_moe,units_occupied_renter_1519_wnh_count,units_occupied_renter_1519_wnh_count_moe,units_occupied_renter_1519_wnh_count_cv,units_occupied_renter_1519_wnh_pct,units_occupied_renter_1519_wnh_pct_moe,units_occupied_1519_anh_count,units_occupied_1519_anh_count_moe,units_occupied_1519_anh_count_cv,units_occupied_1519_anh_pct,units_occupied_1519_anh_pct_moe,units_occupied_1519_bnh_count,units_occupied_1519_bnh_count_moe,units_occupied_1519_bnh_count_cv,units_occupied_1519_bnh_pct,units_occupied_1519_bnh_pct_moe,units_occupied_1519_hsp_count,units_occupied_1519_hsp_count_moe,units_occupied_1519_hsp_count_cv,units_occupied_1519_hsp_pct,units_occupied_1519_hsp_pct_moe,units_occupied_1519_wnh_count,units_occupied_1519_wnh_count_moe,units_occupied_1519_wnh_count_cv,units_occupied_1519_wnh_pct,units_occupied_1519_wnh_pct_moe
citywide,985216,6934,0.4,32.2,0.2,2078175,7287,0.2,67.8,0.2,3063391,5375,0.1,100,,134044,2659,1.2,39.6,0.7,189034,2817,0.9,27.7,0.4,118351,2567,1.3,15.8,0.3,520153,4677,0.5,42.3,0.4,204352,3187,0.9,60.4,0.8,493385,3800,0.5,72.3,0.4,631370,4320,0.4,84.2,0.4,708361,5806,0.5,57.7,0.4,338396,2959,0.5,100,,682419,3491,0.3,100,,749721,4036,0.3,100,,1228514,4274,0.2,100,,1025863,7751,0.5,32.4,0.2,2141197,7568,0.2,67.6,0.2,3167060,7512,0.1,100,,164058,2732,1.0,41.9,0.6,189489,2744,0.9,27.7,0.4,131661,3182,1.5,16.4,0.4,513702,4518,0.5,42.4,0.3,227377,3488,0.9,58.1,0.7,493711,4254,0.5,72.3,0.4,669598,5151,0.5,83.6,0.4,697050,5532,0.5,57.6,0.4,391435,3868,0.6,100,,683200,4398,0.4,100,,801259,5006,0.4,100,,1210752,4825,0.2,100,
