citywide,P16t64-anh-count,P16t64-anh-count-CV,P16t64-anh-count-MOE,P16t64-anh-fraction,P16t64-anh-fraction-CV,P16t64-anh-fraction-MOE,P16t64-anh-fraction-denom,P16t64-bnh-count,P16t64-bnh-count-CV,P16t64-bnh-count-MOE,P16t64-bnh-fraction,P16t64-bnh-fraction-CV,P16t64-bnh-fraction-MOE,P16t64-bnh-fraction-denom,P16t64-count,P16t64-count-CV,P16t64-count-MOE,P16t64-fraction,P16t64-fraction-CV,P16t64-fraction-MOE,P16t64-fraction-denom,P16t64-hsp-count,P16t64-hsp-count-CV,P16t64-hsp-count-MOE,P16t64-hsp-fraction,P16t64-hsp-fraction-CV,P16t64-hsp-fraction-MOE,P16t64-hsp-fraction-denom,P16t64-onh-count,P16t64-onh-count-CV,P16t64-onh-count-MOE,P16t64-onh-fraction,P16t64-onh-fraction-CV,P16t64-onh-fraction-MOE,P16t64-onh-fraction-denom,P16t64-wnh-count,P16t64-wnh-count-CV,P16t64-wnh-count-MOE,P16t64-wnh-fraction,P16t64-wnh-fraction-CV,P16t64-wnh-fraction-MOE,P16t64-wnh-fraction-denom,P65pl-anh-count,P65pl-anh-count-CV,P65pl-anh-count-MOE,P65pl-anh-fraction,P65pl-anh-fraction-CV,P65pl-anh-fraction-MOE,P65pl-anh-fraction-denom,P65pl-bnh-count,P65pl-bnh-count-CV,P65pl-bnh-count-MOE,P65pl-bnh-fraction,P65pl-bnh-fraction-CV,P65pl-bnh-fraction-MOE,P65pl-bnh-fraction-denom,P65pl-count,P65pl-count-CV,P65pl-count-MOE,P65pl-fraction,P65pl-fraction-CV,P65pl-fraction-MOE,P65pl-fraction-denom,P65pl-hsp-count,P65pl-hsp-count-CV,P65pl-hsp-count-MOE,P65pl-hsp-fraction,P65pl-hsp-fraction-CV,P65pl-hsp-fraction-MOE,P65pl-hsp-fraction-denom,P65pl-onh-count,P65pl-onh-count-CV,P65pl-onh-count-MOE,P65pl-onh-fraction,P65pl-onh-fraction-CV,P65pl-onh-fraction-MOE,P65pl-onh-fraction-denom,P65pl-wnh-count,P65pl-wnh-count-CV,P65pl-wnh-count-MOE,P65pl-wnh-fraction,P65pl-wnh-fraction-CV,P65pl-wnh-fraction-MOE,P65pl-wnh-fraction-denom,PopU16-anh-count,PopU16-anh-count-CV,PopU16-anh-count-MOE,PopU16-anh-fraction,PopU16-anh-fraction-CV,PopU16-anh-fraction-MOE,PopU16-anh-fraction-denom,PopU16-bnh-count,PopU16-bnh-count-CV,PopU16-bnh-count-MOE,PopU16-bnh-fraction,PopU16-bnh-fraction-CV,PopU16-bnh-fraction-MOE,PopU16-bnh-fraction-denom,PopU16-count,PopU16-count-CV,PopU16-count-MOE,PopU16-fraction,PopU16-fraction-CV,PopU16-fraction-MOE,PopU16-fraction-denom,PopU16-hsp-count,PopU16-hsp-count-CV,PopU16-hsp-count-MOE,PopU16-hsp-fraction,PopU16-hsp-fraction-CV,PopU16-hsp-fraction-MOE,PopU16-hsp-fraction-denom,PopU16-onh-count,PopU16-onh-count-CV,PopU16-onh-count-MOE,PopU16-onh-fraction,PopU16-onh-fraction-CV,PopU16-onh-fraction-MOE,PopU16-onh-fraction-denom,PopU16-wnh-count,PopU16-wnh-count-CV,PopU16-wnh-count-MOE,PopU16-wnh-fraction,PopU16-wnh-fraction-CV,PopU16-wnh-fraction-MOE,PopU16-wnh-fraction-denom,fb-anh-count,fb-anh-count-CV,fb-anh-count-MOE,fb-anh-fraction,fb-anh-fraction-CV,fb-anh-fraction-MOE,fb-anh-fraction-denom,fb-bnh-count,fb-bnh-count-CV,fb-bnh-count-MOE,fb-bnh-fraction,fb-bnh-fraction-CV,fb-bnh-fraction-MOE,fb-bnh-fraction-denom,fb-count,fb-count-CV,fb-count-MOE,fb-fraction,fb-fraction-CV,fb-fraction-MOE,fb-fraction-denom,fb-hsp-count,fb-hsp-count-CV,fb-hsp-count-MOE,fb-hsp-fraction,fb-hsp-fraction-CV,fb-hsp-fraction-MOE,fb-hsp-fraction-denom,fb-onh-count,fb-onh-count-CV,fb-onh-count-MOE,fb-onh-fraction,fb-onh-fraction-CV,fb-onh-fraction-MOE,fb-onh-fraction-denom,fb-wnh-count,fb-wnh-count-CV,fb-wnh-count-MOE,fb-wnh-fraction,fb-wnh-fraction-CV,fb-wnh-fraction-MOE,fb-wnh-fraction-denom,lep-anh-count,lep-anh-count-CV,lep-anh-count-MOE,lep-anh-fraction,lep-anh-fraction-CV,lep-anh-fraction-MOE,lep-anh-fraction-denom,lep-bnh-count,lep-bnh-count-CV,lep-bnh-count-MOE,lep-bnh-fraction,lep-bnh-fraction-CV,lep-bnh-fraction-MOE,lep-bnh-fraction-denom,lep-count,lep-count-CV,lep-count-MOE,lep-fraction,lep-fraction-CV,lep-fraction-MOE,lep-fraction-denom,lep-hsp-count,lep-hsp-count-CV,lep-hsp-count-MOE,lep-hsp-fraction,lep-hsp-fraction-CV,lep-hsp-fraction-MOE,lep-hsp-fraction-denom,lep-onh-count,lep-onh-count-CV,lep-onh-count-MOE,lep-onh-fraction,lep-onh-fraction-CV,lep-onh-fraction-MOE,lep-onh-fraction-denom,lep-wnh-count,lep-wnh-count-CV,lep-wnh-count-MOE,lep-wnh-fraction,lep-wnh-fraction-CV,lep-wnh-fraction-MOE,lep-wnh-fraction-denom,total_pop-anh-count,total_pop-anh-count-CV,total_pop-anh-count-MOE,total_pop-anh-fraction,total_pop-anh-fraction-CV,total_pop-anh-fraction-MOE,total_pop-anh-fraction-denom,total_pop-bnh-count,total_pop-bnh-count-CV,total_pop-bnh-count-MOE,total_pop-bnh-fraction,total_pop-bnh-fraction-CV,total_pop-bnh-fraction-MOE,total_pop-bnh-fraction-denom,total_pop-count,total_pop-count-CV,total_pop-count-MOE,total_pop-fraction,total_pop-fraction-CV,total_pop-fraction-MOE,total_pop-fraction-denom,total_pop-hsp-count,total_pop-hsp-count-CV,total_pop-hsp-count-MOE,total_pop-hsp-fraction,total_pop-hsp-fraction-CV,total_pop-hsp-fraction-MOE,total_pop-hsp-fraction-denom,total_pop-onh-count,total_pop-onh-count-CV,total_pop-onh-count-MOE,total_pop-onh-fraction,total_pop-onh-fraction-CV,total_pop-onh-fraction-MOE,total_pop-onh-fraction-denom,total_pop-wnh-count,total_pop-wnh-count-CV,total_pop-wnh-count-MOE,total_pop-wnh-fraction,total_pop-wnh-fraction-CV,total_pop-wnh-fraction-MOE,total_pop-wnh-fraction-denom
citywide,770591.0,0.002615552588764392,2582.994458088637,0.7374895203678111,0.0013366810768769871,0.0012633385215657935,1044884.0,1275026.0,0.0018776789953404832,3068.1491963915887,0.6776084470275119,0.001168200598322269,0.001014453911631962,1881656.0,5629134.0,0.0006956537460764374,5018.463856660078,0.6866143157567587,0.00040155010056664705,0.00035333664306462856,8198393.0,1592248.0,0.0009589044278179199,1956.6904329156337,0.6794571334447378,0.000687919767737739,0.0005990125719307634,2343412.0,135080.0,0.01792841717363024,3103.62389332907,0.664852121098768,0.009608461826785741,0.008186815689996973,203173.0,1856189.0,0.0013701217401758314,3259.2482246523073,0.6811032896581181,0.0006682065018212924,0.0005832567324577689,2725268.0,101184.0,0.006893503847944803,893.8979715298699,0.09683754368906022,0.006965493327273415,0.0008644337823794285,1044884.0,216733.0,0.005628597585016805,1563.368394918527,0.11518205240490291,0.005061324964279511,0.0007471109825678291,1881656.0,1002142.0,0.001799701207526705,2311.3502300241958,0.12223639437631253,0.0016414286129506964,0.0002571334732528691,8198393.0,198463.0,0.0032842516879725797,835.3184409321881,0.08468976005926401,0.0032214439699848776,0.0003496371488420565,2343412.0,14204.0,0.0527694773180261,960.5711562574696,0.06991086414041235,0.04755245370521823,0.0042604324829774685,203173.0,471558.0,0.002713082463042214,1639.5859826542412,0.1730317899010299,0.002368872440635671,0.0005252954767875742,2725268.0,173109.0,0.006784364185705035,1505.0983718780283,0.16567293594312862,0.005770913520906788,0.0012252711854664952,1044884.0,389897.0,0.003887871925293989,1942.6650591136831,0.20720950056758514,0.0033331091467692442,0.0008851060001611752,1881656.0,1567117.0,0.0010590662359845427,2126.9664026409528,0.1911492898669288,0.0012349139753999713,0.0003025140012809246,8198393.0,552701.0,0.0015896172632172856,1125.9494844667424,0.23585310649599814,0.0016607373128441662,0.0005019710023068116,2343412.0,53889.0,0.03096367017076262,2138.3985081087235,0.2652370147608196,0.02274214868649868,0.007730395458252615,203173.0,397521.0,0.0020304539013928794,1034.4018667571322,0.14586492044085206,0.0021674858218408075,0.00040517553129873794,2725268.0,762190.0,0.004595551086543378,4488.868988179895,0.7294493934254903,0.00381501959338276,0.0035663833676993985,1044884.0,612101.0,0.007763270076006423,6089.811774949651,0.3252990982411238,0.007975503820880145,0.003324888396415487,1881656.0,3039734.0,0.0028049016830514733,10926.707304510364,0.3707719305478525,0.002775949983461705,0.0013190296881709833,8198393.0,964351.0,0.005153733342328886,6369.32140810027,0.411515772727971,0.005058307217369421,0.0026676433974223285,2343412.0,82159.0,0.02767166405037171,2913.577043205416,0.4043795189321416,0.017933014775941475,0.009293483732720735,203173.0,618933.0,0.00671394660230918,5325.465888299375,0.2271090402852123,0.006751894740036117,0.001965152104131124,2725268.0,476583.0,0.0071276356902945995,4353.315328754618,0.48172152349107933,0.006252051075927457,0.0038597098123844312,989333.0,95612.0,0.027557320744931026,3376.645586629943,0.05420863623426531,0.027850030225573204,0.0019347739791085955,1763778.0,1793349.0,0.00418592891032372,9620.391565500944,0.2337552796514244,0.004164906957822182,0.0012476788641304765,7671908.0,882973.0,0.005975764044931264,6762.027771611588,0.4089151792288819,0.005833906287969303,0.003057234601862782,2159306.0,18101.0,0.05128435614903139,1189.661922631269,0.09938396327937979,0.04718240348506544,0.006009418608109854,182132.0,320080.0,0.010691919455892677,4385.814937249721,0.12418914089965737,0.01052432803645443,0.001674997196890735,2577359.0,1044884.0,0.0023960999079050667,3208.552035476748,1.0,0.0,0.0,1044884.0,1881656.0,0.001729792193112319,4171.288689552906,1.0,0.0,0.0,1881656.0,8198393.0,0.0004594485327227851,4827.271075636908,1.0,0.0,0.0,8198393.0,2343412.0,0.0005323274287260813,1598.6874998484657,1.0,0.0,0.0,2343412.0,203173.0,0.017512147969039476,4559.754881763279,1.0,0.0,0.0,203173.0,2725268.0,0.0010925674308943296,3815.8698402998593,1.0,0.0,0.0,2725268.0
