citywide,lep_0812_count,lep_0812_count_moe,lep_0812_count_cv,lep_0812_pct,lep_0812_pct_moe,age_p5pl,lep_0812_anh_count,lep_0812_anh_count_moe,lep_0812_anh_count_cv,lep_0812_anh_pct,lep_0812_anh_pct_moe,age_p5pl_0812_anh,lep_0812_bnh_count,lep_0812_bnh_count_moe,lep_0812_bnh_count_cv,lep_0812_bnh_pct,lep_0812_bnh_pct_moe,age_p5pl_0812_bnh,lep_0812_hsp_count,lep_0812_hsp_count_moe,lep_0812_hsp_count_cv,lep_0812_hsp_pct,lep_0812_hsp_pct_moe,age_p5pl_0812_hsp,lep_0812_wnh_count,lep_0812_wnh_count_moe,lep_0812_wnh_count_cv,lep_0812_wnh_pct,lep_0812_wnh_pct_moe,age_p5pl_0812_wnh,fb_0812_count,fb_0812_count_moe,fb_0812_count_cv,fb_0812_pct,fb_0812_pct_moe,fb_0812_anh_count,fb_0812_anh_count_moe,fb_0812_anh_count_cv,fb_0812_anh_pct,fb_0812_anh_pct_moe,fb_0812_bnh_count,fb_0812_bnh_count_moe,fb_0812_bnh_count_cv,fb_0812_bnh_pct,fb_0812_bnh_pct_moe,fb_0812_hsp_count,fb_0812_hsp_count_moe,fb_0812_hsp_count_cv,fb_0812_hsp_pct,fb_0812_hsp_pct_moe,fb_0812_wnh_count,fb_0812_wnh_count_moe,fb_0812_wnh_count_cv,fb_0812_wnh_pct,fb_0812_wnh_pct_moe,age_popu16_0812_count,age_popu16_0812_count_moe,age_popu16_0812_count_cv,age_popu16_0812_pct,age_popu16_0812_pct_moe,age_p16t64_0812_count,age_p16t64_0812_count_moe,age_p16t64_0812_count_cv,age_p16t64_0812_pct,age_p16t64_0812_pct_moe,age_p65pl_0812_count,age_p65pl_0812_count_moe,age_p65pl_0812_count_cv,age_p65pl_0812_pct,age_p65pl_0812_pct_moe,age_popu16_0812_anh_count,age_popu16_0812_anh_count_moe,age_popu16_0812_anh_count_cv,age_popu16_0812_anh_pct,age_popu16_0812_anh_pct_moe,age_popu16_0812_bnh_count,age_popu16_0812_bnh_count_moe,age_popu16_0812_bnh_count_cv,age_popu16_0812_bnh_pct,age_popu16_0812_bnh_pct_moe,age_popu16_0812_hsp_count,age_popu16_0812_hsp_count_moe,age_popu16_0812_hsp_count_cv,age_popu16_0812_hsp_pct,age_popu16_0812_hsp_pct_moe,age_popu16_0812_wnh_count,age_popu16_0812_wnh_count_moe,age_popu16_0812_wnh_count_cv,age_popu16_0812_wnh_pct,age_popu16_0812_wnh_pct_moe,age_p16t64_0812_anh_count,age_p16t64_0812_anh_count_moe,age_p16t64_0812_anh_count_cv,age_p16t64_0812_anh_pct,age_p16t64_0812_anh_pct_moe,age_p16t64_0812_bnh_count,age_p16t64_0812_bnh_count_moe,age_p16t64_0812_bnh_count_cv,age_p16t64_0812_bnh_pct,age_p16t64_0812_bnh_pct_moe,age_p16t64_0812_hsp_count,age_p16t64_0812_hsp_count_moe,age_p16t64_0812_hsp_count_cv,age_p16t64_0812_hsp_pct,age_p16t64_0812_hsp_pct_moe,age_p16t64_0812_wnh_count,age_p16t64_0812_wnh_count_moe,age_p16t64_0812_wnh_count_cv,age_p16t64_0812_wnh_pct,age_p16t64_0812_wnh_pct_moe,age_p65pl_0812_anh_count,age_p65pl_0812_anh_count_moe,age_p65pl_0812_anh_count_cv,age_p65pl_0812_anh_pct,age_p65pl_0812_anh_pct_moe,age_p65pl_0812_bnh_count,age_p65pl_0812_bnh_count_moe,age_p65pl_0812_bnh_count_cv,age_p65pl_0812_bnh_pct,age_p65pl_0812_bnh_pct_moe,age_p65pl_0812_hsp_count,age_p65pl_0812_hsp_count_moe,age_p65pl_0812_hsp_count_cv,age_p65pl_0812_hsp_pct,age_p65pl_0812_hsp_pct_moe,age_p65pl_0812_wnh_count,age_p65pl_0812_wnh_count_moe,age_p65pl_0812_wnh_count_cv,age_p65pl_0812_wnh_pct,age_p65pl_0812_wnh_pct_moe,age_median_0812_median,age_median_0812_median_moe,age_median_0812_median_cv,age_median_0812_anh_median,age_median_0812_anh_median_moe,age_median_0812_anh_median_cv,age_median_0812_bnh_median,age_median_0812_bnh_median_moe,age_median_0812_bnh_median_cv,age_median_0812_hsp_median,age_median_0812_hsp_median_moe,age_median_0812_hsp_median_cv,age_median_0812_wnh_median,age_median_0812_wnh_median_moe,age_median_0812_wnh_median_cv,lep_1519_count,lep_1519_count_moe,lep_1519_count_cv,lep_1519_pct,lep_1519_pct_moe,age_p5pl,lep_1519_anh_count,lep_1519_anh_count_moe,lep_1519_anh_count_cv,lep_1519_anh_pct,lep_1519_anh_pct_moe,age_p5pl_1519_anh,lep_1519_bnh_count,lep_1519_bnh_count_moe,lep_1519_bnh_count_cv,lep_1519_bnh_pct,lep_1519_bnh_pct_moe,age_p5pl_1519_bnh,lep_1519_hsp_count,lep_1519_hsp_count_moe,lep_1519_hsp_count_cv,lep_1519_hsp_pct,lep_1519_hsp_pct_moe,age_p5pl_1519_hsp,lep_1519_wnh_count,lep_1519_wnh_count_moe,lep_1519_wnh_count_cv,lep_1519_wnh_pct,lep_1519_wnh_pct_moe,age_p5pl_1519_wnh,fb_1519_count,fb_1519_count_moe,fb_1519_count_cv,fb_1519_pct,fb_1519_pct_moe,fb_1519_anh_count,fb_1519_anh_count_moe,fb_1519_anh_count_cv,fb_1519_anh_pct,fb_1519_anh_pct_moe,fb_1519_bnh_count,fb_1519_bnh_count_moe,fb_1519_bnh_count_cv,fb_1519_bnh_pct,fb_1519_bnh_pct_moe,fb_1519_hsp_count,fb_1519_hsp_count_moe,fb_1519_hsp_count_cv,fb_1519_hsp_pct,fb_1519_hsp_pct_moe,fb_1519_wnh_count,fb_1519_wnh_count_moe,fb_1519_wnh_count_cv,fb_1519_wnh_pct,fb_1519_wnh_pct_moe,age_popu16_1519_count,age_popu16_1519_count_moe,age_popu16_1519_count_cv,age_popu16_1519_pct,age_popu16_1519_pct_moe,age_p16t64_1519_count,age_p16t64_1519_count_moe,age_p16t64_1519_count_cv,age_p16t64_1519_pct,age_p16t64_1519_pct_moe,age_p65pl_1519_count,age_p65pl_1519_count_moe,age_p65pl_1519_count_cv,age_p65pl_1519_pct,age_p65pl_1519_pct_moe,age_popu16_1519_anh_count,age_popu16_1519_anh_count_moe,age_popu16_1519_anh_count_cv,age_popu16_1519_anh_pct,age_popu16_1519_anh_pct_moe,age_popu16_1519_bnh_count,age_popu16_1519_bnh_count_moe,age_popu16_1519_bnh_count_cv,age_popu16_1519_bnh_pct,age_popu16_1519_bnh_pct_moe,age_popu16_1519_hsp_count,age_popu16_1519_hsp_count_moe,age_popu16_1519_hsp_count_cv,age_popu16_1519_hsp_pct,age_popu16_1519_hsp_pct_moe,age_popu16_1519_wnh_count,age_popu16_1519_wnh_count_moe,age_popu16_1519_wnh_count_cv,age_popu16_1519_wnh_pct,age_popu16_1519_wnh_pct_moe,age_p16t64_1519_anh_count,age_p16t64_1519_anh_count_moe,age_p16t64_1519_anh_count_cv,age_p16t64_1519_anh_pct,age_p16t64_1519_anh_pct_moe,age_p16t64_1519_bnh_count,age_p16t64_1519_bnh_count_moe,age_p16t64_1519_bnh_count_cv,age_p16t64_1519_bnh_pct,age_p16t64_1519_bnh_pct_moe,age_p16t64_1519_hsp_count,age_p16t64_1519_hsp_count_moe,age_p16t64_1519_hsp_count_cv,age_p16t64_1519_hsp_pct,age_p16t64_1519_hsp_pct_moe,age_p16t64_1519_wnh_count,age_p16t64_1519_wnh_count_moe,age_p16t64_1519_wnh_count_cv,age_p16t64_1519_wnh_pct,age_p16t64_1519_wnh_pct_moe,age_p65pl_1519_anh_count,age_p65pl_1519_anh_count_moe,age_p65pl_1519_anh_count_cv,age_p65pl_1519_anh_pct,age_p65pl_1519_anh_pct_moe,age_p65pl_1519_bnh_count,age_p65pl_1519_bnh_count_moe,age_p65pl_1519_bnh_count_cv,age_p65pl_1519_bnh_pct,age_p65pl_1519_bnh_pct_moe,age_p65pl_1519_hsp_count,age_p65pl_1519_hsp_count_moe,age_p65pl_1519_hsp_count_cv,age_p65pl_1519_hsp_pct,age_p65pl_1519_hsp_pct_moe,age_p65pl_1519_wnh_count,age_p65pl_1519_wnh_count_moe,age_p65pl_1519_wnh_count_cv,age_p65pl_1519_wnh_pct,age_p65pl_1519_wnh_pct_moe,age_median_1519_median,age_median_1519_median_moe,age_median_1519_median_cv,age_median_1519_anh_median,age_median_1519_anh_median_moe,age_median_1519_anh_median_cv,age_median_1519_bnh_median,age_median_1519_bnh_median_moe,age_median_1519_bnh_median_cv,age_median_1519_hsp_median,age_median_1519_hsp_median_moe,age_median_1519_hsp_median_cv,age_median_1519_wnh_median,age_median_1519_wnh_median_moe,age_median_1519_wnh_median_cv
citywide,1793349,12516,0.4,23.4,0.2,,476583,5590,0.7,48.2,0.5,,95612,4334.0,2.8,5.4,0.2,,882973,8790,0.6,40.9,0.4,,320080,5654,1.1,12.4,0.2,,3039734,14324,0.3,37.1,0.2,762190,5769,0.5,72.9,0.5,612101,7818,0.8,32.5,0.4,964351,8274,0.5,41.2,0.4,618933,6908,0.7,22.7,0.3,1567117,2750,0.1,19.1,0.0,5629134,6442,0.1,68.7,0.1,1002142,2984,0.2,12.2,0.0,173109,1932,0.7,16.6,0.2,389897,2503,0.4,20.7,0.1,552701,1449,0.2,23.6,0.1,397521,1335,0.2,14.6,0.0,770591,3318,0.3,73.7,0.1,1275026,3938,0.2,67.8,0.1,1592248,2515,0.1,67.9,0.1,1856189,4189,0.1,68.1,0.1,101184,1147,0.7,9.7,0.1,216733,2013,0.6,11.5,0.1,198463,1083,0.3,8.5,0.0,471558,2106,0.3,17.3,0.1,35.6,0.1,0.2,36.2,0.2,0.4,35.9,0.2,0.4,31.4,0.2,0.3,39.7,0.2,0.3,1777998,12047,0.4,22.6,0.2,,536061,6098,0.7,48.1,0.5,,87041,3787.0,2.6,5.0,0.2,,845367,9316,0.7,37.4,0.4,,287694,5889,1.2,11.3,0.2,,3108055,17371,0.3,36.9,0.2,834812,4992,0.4,70.8,0.3,592558,8188,0.8,32.3,0.4,990369,10212,0.6,40.5,0.4,600702,8953,0.9,22.2,0.3,1571928,2286,0.1,18.7,0.0,5625229,4516,0.0,66.8,0.0,1221686,2126,0.1,14.5,0.0,185633,2164,0.7,15.7,0.2,343122,2591,0.5,18.7,0.1,553490,1488,0.2,22.6,0.1,416680,1549,0.2,15.4,0.1,838962,3085,0.2,71.1,0.1,1229697,4637,0.2,67.0,0.1,1627660,2626,0.1,66.5,0.1,1770463,2850,0.1,65.5,0.1,155167,1218,0.5,13.2,0.1,263814,1555,0.4,14.4,0.1,266509,914,0.2,10.9,0.0,515703,1600,0.2,19.1,0.1,36.8,0.1,0.2,38.4,0.2,0.4,37.9,0.2,0.4,33.4,0.2,0.3,39.4,0.2,0.3
