citywide,pop_count,pop_count_moe,pop_count_cv,pop_pct,pop_pct_moe,age_p5pl_count,age_p5pl_count_moe,age_p5pl_count_cv,age_p5pl_pct,age_p5pl_pct_moe,pop_anh_count,pop_anh_count_moe,pop_anh_count_cv,pop_anh_pct,pop_anh_pct_moe,pop_bnh_count,pop_bnh_count_moe,pop_bnh_count_cv,pop_bnh_pct,pop_bnh_pct_moe,pop_hsp_count,pop_hsp_count_moe,pop_hsp_count_cv,pop_hsp_pct,pop_hsp_pct_moe,pop_wnh_count,pop_wnh_count_moe,pop_wnh_count_cv,pop_wnh_pct,pop_wnh_pct_moe,age_p5pl_anh_count,age_p5pl_anh_count_moe,age_p5pl_anh_count_cv,age_p5pl_anh_pct,age_p5pl_anh_pct_moe,age_p5pl_bnh_count,age_p5pl_bnh_count_moe,age_p5pl_bnh_count_cv,age_p5pl_bnh_pct,age_p5pl_bnh_pct_moe,age_p5pl_hsp_count,age_p5pl_hsp_count_moe,age_p5pl_hsp_count_cv,age_p5pl_hsp_pct,age_p5pl_hsp_pct_moe,age_p5pl_wnh_count,age_p5pl_wnh_count_moe,age_p5pl_wnh_count_cv,age_p5pl_wnh_pct,age_p5pl_wnh_pct_moe,age_popu16_count,age_popu16_count_moe,age_popu16_count_cv,age_popu16_pct,age_popu16_pct_moe,age_p16t64_count,age_p16t64_count_moe,age_p16t64_count_cv,age_p16t64_pct,age_p16t64_pct_moe,age_p65pl_count,age_p65pl_count_moe,age_p65pl_count_cv,age_p65pl_pct,age_p65pl_pct_moe,age_popu16_anh_count,age_popu16_anh_count_moe,age_popu16_anh_count_cv,age_popu16_anh_pct,age_popu16_anh_pct_moe,age_popu16_bnh_count,age_popu16_bnh_count_moe,age_popu16_bnh_count_cv,age_popu16_bnh_pct,age_popu16_bnh_pct_moe,age_popu16_hsp_count,age_popu16_hsp_count_moe,age_popu16_hsp_count_cv,age_popu16_hsp_pct,age_popu16_hsp_pct_moe,age_popu16_wnh_count,age_popu16_wnh_count_moe,age_popu16_wnh_count_cv,age_popu16_wnh_pct,age_popu16_wnh_pct_moe,age_p16t64_anh_count,age_p16t64_anh_count_moe,age_p16t64_anh_count_cv,age_p16t64_anh_pct,age_p16t64_anh_pct_moe,age_p16t64_bnh_count,age_p16t64_bnh_count_moe,age_p16t64_bnh_count_cv,age_p16t64_bnh_pct,age_p16t64_bnh_pct_moe,age_p16t64_hsp_count,age_p16t64_hsp_count_moe,age_p16t64_hsp_count_cv,age_p16t64_hsp_pct,age_p16t64_hsp_pct_moe,age_p16t64_wnh_count,age_p16t64_wnh_count_moe,age_p16t64_wnh_count_cv,age_p16t64_wnh_pct,age_p16t64_wnh_pct_moe,age_p65pl_anh_count,age_p65pl_anh_count_moe,age_p65pl_anh_count_cv,age_p65pl_anh_pct,age_p65pl_anh_pct_moe,age_p65pl_bnh_count,age_p65pl_bnh_count_moe,age_p65pl_bnh_count_cv,age_p65pl_bnh_pct,age_p65pl_bnh_pct_moe,age_p65pl_hsp_count,age_p65pl_hsp_count_moe,age_p65pl_hsp_count_cv,age_p65pl_hsp_pct,age_p65pl_hsp_pct_moe,age_p65pl_wnh_count,age_p65pl_wnh_count_moe,age_p65pl_wnh_count_cv,age_p65pl_wnh_pct,age_p65pl_wnh_pct_moe,lep_count,lep_count_moe,lep_count_cv,lep_pct,lep_pct_moe,lep_anh_count,lep_anh_count_moe,lep_anh_count_cv,lep_anh_pct,lep_anh_pct_moe,lep_bnh_count,lep_bnh_count_moe,lep_bnh_count_cv,lep_bnh_pct,lep_bnh_pct_moe,lep_hsp_count,lep_hsp_count_moe,lep_hsp_count_cv,lep_hsp_pct,lep_hsp_pct_moe,lep_wnh_count,lep_wnh_count_moe,lep_wnh_count_cv,lep_wnh_pct,lep_wnh_pct_moe,fb_count,fb_count_moe,fb_count_cv,fb_pct,fb_pct_moe,fb_anh_count,fb_anh_count_moe,fb_anh_count_cv,fb_anh_pct,fb_anh_pct_moe,fb_bnh_count,fb_bnh_count_moe,fb_bnh_count_cv,fb_bnh_pct,fb_bnh_pct_moe,fb_hsp_count,fb_hsp_count_moe,fb_hsp_count_cv,fb_hsp_pct,fb_hsp_pct_moe,fb_wnh_count,fb_wnh_count_moe,fb_wnh_count_cv,fb_wnh_pct,fb_wnh_pct_moe,age_median_median,age_median_median_moe,age_median_median_cv,age_median_anh_median,age_median_anh_median_moe,age_median_anh_median_cv,age_median_bnh_median,age_median_bnh_median_moe,age_median_bnh_median_cv,age_median_hsp_median,age_median_hsp_median_moe,age_median_hsp_median_cv,age_median_wnh_median,age_median_wnh_median_moe,age_median_wnh_median_cv
citywide,8418843,4269,0.0,100,,7874971,4524,0.0,100,,1179762,4193,0.2,100,,1836633,5825,0.2,100,,2447659,2077,0.1,100,,2702846,3722,0.1,100,,1114565,3750,0.2,100,,1728164,5193,0.2,100,,2262418,2125,0.1,100,,2547763,3510,0.1,100,,1571928,2286,0.1,18.7,0.0,5625229,4516,0.0,66.8,0.0,1221686,2126,0.1,14.5,0.0,185633,2164,0.7,15.7,0.2,343122,2591,0.5,18.7,0.1,553490,1488,0.2,22.6,0.1,416680,1549,0.2,15.4,0.1,838962,3085,0.2,71.1,0.1,1229697,4637,0.2,67.0,0.1,1627660,2626,0.1,66.5,0.1,1770463,2850,0.1,65.5,0.1,155167,1218,0.5,13.2,0.1,263814,1555,0.4,14.4,0.1,266509,914,0.2,10.9,0.0,515703,1600,0.2,19.1,0.1,1777998,12047,0.4,22.6,0.2,536061,6098,0.7,48.1,0.5,87041,3787.0,2.6,5.0,0.2,845367,9316,0.7,37.4,0.4,287694,5889,1.2,11.3,0.2,3108055,17371,0.3,36.9,0.2,834812,4992,0.4,70.8,0.3,592558,8188,0.8,32.3,0.4,990369,10212,0.6,40.5,0.4,600702,8953,0.9,22.2,0.3,36.8,0.1,0.2,38.4,0.2,0.4,37.9,0.2,0.4,33.4,0.2,0.3,39.4,0.2,0.3
