citywide,pop_count,pop_count_moe,pop_count_cv,pop_pct,pop_pct_moe,age_popu16_count,age_popu16_count_moe,age_popu16_count_cv,age_popu16_pct,age_popu16_pct_moe,age_p16t64_count,age_p16t64_count_moe,age_p16t64_count_cv,age_p16t64_pct,age_p16t64_pct_moe,age_p65pl_count,age_p65pl_count_moe,age_p65pl_count_cv,age_p65pl_pct,age_p65pl_pct_moe,age_median_median,age_median_median_moe,age_median_median_cv,age_median_pct,age_median_pct_moe,pop_wnh_count,pop_wnh_count_moe,pop_wnh_count_cv,pop_wnh_pct,pop_wnh_pct_moe,age_popu16_wnh_count,age_popu16_wnh_count_moe,age_popu16_wnh_count_cv,age_popu16_wnh_pct,age_popu16_wnh_pct_moe,age_p16t64_wnh_count,age_p16t64_wnh_count_moe,age_p16t64_wnh_count_cv,age_p16t64_wnh_pct,age_p16t64_wnh_pct_moe,age_p65pl_wnh_count,age_p65pl_wnh_count_moe,age_p65pl_wnh_count_cv,age_p65pl_wnh_pct,age_p65pl_wnh_pct_moe,age_median_wnh_median,age_median_wnh_median_moe,age_median_wnh_median_cv,age_median_wnh_pct,age_median_wnh_pct_moe,pop_bnh_count,pop_bnh_count_moe,pop_bnh_count_cv,pop_bnh_pct,pop_bnh_pct_moe,age_popu16_bnh_count,age_popu16_bnh_count_moe,age_popu16_bnh_count_cv,age_popu16_bnh_pct,age_popu16_bnh_pct_moe,age_p16t64_bnh_count,age_p16t64_bnh_count_moe,age_p16t64_bnh_count_cv,age_p16t64_bnh_pct,age_p16t64_bnh_pct_moe,age_p65pl_bnh_count,age_p65pl_bnh_count_moe,age_p65pl_bnh_count_cv,age_p65pl_bnh_pct,age_p65pl_bnh_pct_moe,age_median_bnh_median,age_median_bnh_median_moe,age_median_bnh_median_cv,age_median_bnh_pct,age_median_bnh_pct_moe,pop_anh_count,pop_anh_count_moe,pop_anh_count_cv,pop_anh_pct,pop_anh_pct_moe,age_popu16_anh_count,age_popu16_anh_count_moe,age_popu16_anh_count_cv,age_popu16_anh_pct,age_popu16_anh_pct_moe,age_p16t64_anh_count,age_p16t64_anh_count_moe,age_p16t64_anh_count_cv,age_p16t64_anh_pct,age_p16t64_anh_pct_moe,age_p65pl_anh_count,age_p65pl_anh_count_moe,age_p65pl_anh_count_cv,age_p65pl_anh_pct,age_p65pl_anh_pct_moe,age_median_anh_median,age_median_anh_median_moe,age_median_anh_median_cv,age_median_anh_pct,age_median_anh_pct_moe,pop_hsp_count,pop_hsp_count_moe,pop_hsp_count_cv,pop_hsp_pct,pop_hsp_pct_moe,age_popu16_hsp_count,age_popu16_hsp_count_moe,age_popu16_hsp_count_cv,age_popu16_hsp_pct,age_popu16_hsp_pct_moe,age_p16t64_hsp_count,age_p16t64_hsp_count_moe,age_p16t64_hsp_count_cv,age_p16t64_hsp_pct,age_p16t64_hsp_pct_moe,age_p65pl_hsp_count,age_p65pl_hsp_count_moe,age_p65pl_hsp_count_cv,age_p65pl_hsp_pct,age_p65pl_hsp_pct_moe,age_median_hsp_median,age_median_hsp_median_moe,age_median_hsp_median_cv,age_median_hsp_pct,age_median_hsp_pct_moe,age_p5pl_count,age_p5pl_count_moe,age_p5pl_count_cv,age_p5pl_pct,age_p5pl_pct_moe,lep_count,lep_count_moe,lep_count_cv,lep_pct,lep_pct_moe,age_p5pl_wnh_count,age_p5pl_wnh_count_moe,age_p5pl_wnh_count_cv,age_p5pl_wnh_pct,age_p5pl_wnh_pct_moe,lep_wnh_count,lep_wnh_count_moe,lep_wnh_count_cv,lep_wnh_pct,lep_wnh_pct_moe,age_p5pl_bnh_count,age_p5pl_bnh_count_moe,age_p5pl_bnh_count_cv,age_p5pl_bnh_pct,age_p5pl_bnh_pct_moe,lep_bnh_count,lep_bnh_count_moe,lep_bnh_count_cv,lep_bnh_pct,lep_bnh_pct_moe,age_p5pl_anh_count,age_p5pl_anh_count_moe,age_p5pl_anh_count_cv,age_p5pl_anh_pct,age_p5pl_anh_pct_moe,lep_anh_count,lep_anh_count_moe,lep_anh_count_cv,lep_anh_pct,lep_anh_pct_moe,age_p5pl_hsp_count,age_p5pl_hsp_count_moe,age_p5pl_hsp_count_cv,age_p5pl_hsp_pct,age_p5pl_hsp_pct_moe,lep_hsp_count,lep_hsp_count_moe,lep_hsp_count_cv,lep_hsp_pct,lep_hsp_pct_moe,fb_count,fb_count_moe,fb_count_cv,fb_pct,fb_pct_moe,fb_wnh_count,fb_wnh_count_moe,fb_wnh_count_cv,fb_wnh_pct,fb_wnh_pct_moe,fb_bnh_count,fb_bnh_count_moe,fb_bnh_count_cv,fb_bnh_pct,fb_bnh_pct_moe,fb_anh_count,fb_anh_count_moe,fb_anh_count_cv,fb_anh_pct,fb_anh_pct_moe,fb_hsp_count,fb_hsp_count_moe,fb_hsp_count_cv,fb_hsp_pct,fb_hsp_pct_moe
citywide,8004759,14850,0.1,100,,1719478,10831,0.4,21.5,0.1,5340158,12428,0.1,66.7,0.1,945123,8510,0.5,11.8,0.1,42.9,0.0,0.0,,,2810842,21304,0.5,100,,407772,5799,0.9,14.5,0.2,1863536,11146,0.4,66.3,0.6,539534,6612,0.7,19.2,0.2,40.7,0.2,0.3,,,1951027,19162,0.6,100,,499728,6381,0.8,25.6,0.2,1265106,9620,0.5,64.8,0.8,186193,3975,1.3,9.5,0.2,32.8,0.2,0.4,,,780780,13242,1.0,100,,149542,3571,1.5,19.2,0.3,571883,6793,0.7,73.2,1.5,59355,2263,2.3,7.6,0.3,33.9,0.3,0.5,,,2150965,19785,0.6,100,,585894,6869,0.7,27.2,0.2,1426381,10092,0.4,66.3,0.8,138690,3441,1.5,6.4,0.1,29.3,0.2,0.4,,,7472216,6572,0.1,100,,1767911,13465,0.5,23.7,0.2,2676198,12442,0.3,100,,355646,6688,1.1,13.3,0.2,1807925,11028,0.4,100,,91551,3451.0,2.3,5.1,0.2,734014,7611,0.6,100,,377811,6883,1.1,51.5,0.8,1969970,11360,0.4,100,,886152,10185,0.7,45.0,0.4,2871135,14595,0.3,35.9,0.2,656328,8349,0.8,23.3,0.2,552617,7715,0.8,28.3,0.3,608337,8064,0.8,77.9,1.7,886485,9550,0.7,41.2,0.2
