citywide,access_carcommute_0812_count,access_carcommute_0812_count_moe,access_carcommute_0812_count_cv,access_carcommute_0812_pct,access_carcommute_0812_pct_moe,access_workers16pl_0812_count,access_workers16pl_0812_count_moe,access_workers16pl_0812_count_cv,access_workers16pl_0812_pct,access_workers16pl_0812_pct_moe,access_carcommute_0812_anh_count,access_carcommute_0812_anh_count_moe,access_carcommute_0812_anh_count_cv,access_carcommute_0812_anh_pct,access_carcommute_0812_anh_pct_moe,access_carcommute_0812_bnh_count,access_carcommute_0812_bnh_count_moe,access_carcommute_0812_bnh_count_cv,access_carcommute_0812_bnh_pct,access_carcommute_0812_bnh_pct_moe,access_carcommute_0812_hsp_count,access_carcommute_0812_hsp_count_moe,access_carcommute_0812_hsp_count_cv,access_carcommute_0812_hsp_pct,access_carcommute_0812_hsp_pct_moe,access_carcommute_0812_wnh_count,access_carcommute_0812_wnh_count_moe,access_carcommute_0812_wnh_count_cv,access_carcommute_0812_wnh_pct,access_carcommute_0812_wnh_pct_moe,access_workers16pl_0812_anh_count,access_workers16pl_0812_anh_count_moe,access_workers16pl_0812_anh_count_cv,access_workers16pl_0812_anh_pct,access_workers16pl_0812_anh_pct_moe,access_workers16pl_0812_bnh_count,access_workers16pl_0812_bnh_count_moe,access_workers16pl_0812_bnh_count_cv,access_workers16pl_0812_bnh_pct,access_workers16pl_0812_bnh_pct_moe,access_workers16pl_0812_hsp_count,access_workers16pl_0812_hsp_count_moe,access_workers16pl_0812_hsp_count_cv,access_workers16pl_0812_hsp_pct,access_workers16pl_0812_hsp_pct_moe,access_workers16pl_0812_wnh_count,access_workers16pl_0812_wnh_count_moe,access_workers16pl_0812_wnh_count_cv,access_workers16pl_0812_wnh_pct,access_workers16pl_0812_wnh_pct_moe,access_carcommute_1519_count,access_carcommute_1519_count_moe,access_carcommute_1519_count_cv,access_carcommute_1519_pct,access_carcommute_1519_pct_moe,access_workers16pl_1519_count,access_workers16pl_1519_count_moe,access_workers16pl_1519_count_cv,access_workers16pl_1519_pct,access_workers16pl_1519_pct_moe,access_carcommute_1519_anh_count,access_carcommute_1519_anh_count_moe,access_carcommute_1519_anh_count_cv,access_carcommute_1519_anh_pct,access_carcommute_1519_anh_pct_moe,access_carcommute_1519_bnh_count,access_carcommute_1519_bnh_count_moe,access_carcommute_1519_bnh_count_cv,access_carcommute_1519_bnh_pct,access_carcommute_1519_bnh_pct_moe,access_carcommute_1519_hsp_count,access_carcommute_1519_hsp_count_moe,access_carcommute_1519_hsp_count_cv,access_carcommute_1519_hsp_pct,access_carcommute_1519_hsp_pct_moe,access_carcommute_1519_wnh_count,access_carcommute_1519_wnh_count_moe,access_carcommute_1519_wnh_count_cv,access_carcommute_1519_wnh_pct,access_carcommute_1519_wnh_pct_moe,access_workers16pl_1519_anh_count,access_workers16pl_1519_anh_count_moe,access_workers16pl_1519_anh_count_cv,access_workers16pl_1519_anh_pct,access_workers16pl_1519_anh_pct_moe,access_workers16pl_1519_bnh_count,access_workers16pl_1519_bnh_count_moe,access_workers16pl_1519_bnh_count_cv,access_workers16pl_1519_bnh_pct,access_workers16pl_1519_bnh_pct_moe,access_workers16pl_1519_hsp_count,access_workers16pl_1519_hsp_count_moe,access_workers16pl_1519_hsp_count_cv,access_workers16pl_1519_hsp_pct,access_workers16pl_1519_hsp_pct_moe,access_workers16pl_1519_wnh_count,access_workers16pl_1519_wnh_count_moe,access_workers16pl_1519_wnh_count_cv,access_workers16pl_1519_wnh_pct,access_workers16pl_1519_wnh_pct_moe
citywide,1021905,6902,0.4,27.7,0.2,3691374,11159,0.2,100,,141836,3369,1.4,28.5,0.6,236679,4072,1.0,30.3,0.5,223319,4575,1.2,23.3,0.5,395768,5658,0.9,29.0,0.4,498198,4426,0.5,100,,781700,5072,0.4,100,,958444,6125,0.4,100,,1367045,7061,0.3,100,,1057623,9046,0.5,26.6,0.2,3980421,12935,0.2,100,,167801,3293,1.2,28.8,0.5,235019,4537,1.2,29.3,0.5,256116,5111,1.2,24.0,0.5,367789,4591,0.8,26.0,0.3,583505,4394,0.5,100,,802525,6202,0.5,100,,1065424,6926,0.4,100,,1416690,6231,0.3,100,
