citywide,age_p25pl_count,age_p25pl_count_moe,age_p25pl_count_cv,age_p25pl_pct,age_p25pl_pct_moe,edu_lths_count,edu_lths_count_moe,edu_lths_count_cv,edu_lths_pct,edu_lths_pct_moe,edu_hsgrd_count,edu_hsgrd_count_moe,edu_hsgrd_count_cv,edu_hsgrd_pct,edu_hsgrd_pct_moe,edu_sclga_count,edu_sclga_count_moe,edu_sclga_count_cv,edu_sclga_pct,edu_sclga_pct_moe,edu_bchd_count,edu_bchd_count_moe,edu_bchd_count_cv,edu_bchd_pct,edu_bchd_pct_moe,age_p25pl_wnh_count,age_p25pl_wnh_count_moe,age_p25pl_wnh_count_cv,age_p25pl_wnh_pct,age_p25pl_wnh_pct_moe,edu_lths_wnh_count,edu_lths_wnh_count_moe,edu_lths_wnh_count_cv,edu_lths_wnh_pct,edu_lths_wnh_pct_moe,edu_hsgrd_wnh_count,edu_hsgrd_wnh_count_moe,edu_hsgrd_wnh_count_cv,edu_hsgrd_wnh_pct,edu_hsgrd_wnh_pct_moe,edu_sclga_wnh_count,edu_sclga_wnh_count_moe,edu_sclga_wnh_count_cv,edu_sclga_wnh_pct,edu_sclga_wnh_pct_moe,edu_bchd_wnh_count,edu_bchd_wnh_count_moe,edu_bchd_wnh_count_cv,edu_bchd_wnh_pct,edu_bchd_wnh_pct_moe,age_p25pl_bnh_count,age_p25pl_bnh_count_moe,age_p25pl_bnh_count_cv,age_p25pl_bnh_pct,age_p25pl_bnh_pct_moe,edu_lths_bnh_count,edu_lths_bnh_count_moe,edu_lths_bnh_count_cv,edu_lths_bnh_pct,edu_lths_bnh_pct_moe,edu_hsgrd_bnh_count,edu_hsgrd_bnh_count_moe,edu_hsgrd_bnh_count_cv,edu_hsgrd_bnh_pct,edu_hsgrd_bnh_pct_moe,edu_sclga_bnh_count,edu_sclga_bnh_count_moe,edu_sclga_bnh_count_cv,edu_sclga_bnh_pct,edu_sclga_bnh_pct_moe,edu_bchd_bnh_count,edu_bchd_bnh_count_moe,edu_bchd_bnh_count_cv,edu_bchd_bnh_pct,edu_bchd_bnh_pct_moe,age_p25pl_anh_count,age_p25pl_anh_count_moe,age_p25pl_anh_count_cv,age_p25pl_anh_pct,age_p25pl_anh_pct_moe,edu_lths_anh_count,edu_lths_anh_count_moe,edu_lths_anh_count_cv,edu_lths_anh_pct,edu_lths_anh_pct_moe,edu_hsgrd_anh_count,edu_hsgrd_anh_count_moe,edu_hsgrd_anh_count_cv,edu_hsgrd_anh_pct,edu_hsgrd_anh_pct_moe,edu_sclga_anh_count,edu_sclga_anh_count_moe,edu_sclga_anh_count_cv,edu_sclga_anh_pct,edu_sclga_anh_pct_moe,edu_bchd_anh_count,edu_bchd_anh_count_moe,edu_bchd_anh_count_cv,edu_bchd_anh_pct,edu_bchd_anh_pct_moe,age_p25pl_hsp_count,age_p25pl_hsp_count_moe,age_p25pl_hsp_count_cv,age_p25pl_hsp_pct,age_p25pl_hsp_pct_moe,edu_lths_hsp_count,edu_lths_hsp_count_moe,edu_lths_hsp_count_cv,edu_lths_hsp_pct,edu_lths_hsp_pct_moe,edu_hsgrd_hsp_count,edu_hsgrd_hsp_count_moe,edu_hsgrd_hsp_count_cv,edu_hsgrd_hsp_pct,edu_hsgrd_hsp_pct_moe,edu_sclga_hsp_count,edu_sclga_hsp_count_moe,edu_sclga_hsp_count_cv,edu_sclga_hsp_pct,edu_sclga_hsp_pct_moe,edu_bchd_hsp_count,edu_bchd_hsp_count_moe,edu_bchd_hsp_count_cv,edu_bchd_hsp_pct,edu_bchd_hsp_pct_moe
citywide,5281784,12495,0.1,100,,1460852,10187,0.4,27.7,0.2,1285933,9684,0.5,24.3,0.2,1080803,9013,0.5,20.5,0.2,1454196,10169,0.4,27.5,0.2,2126676,11649,0.3,100,,327505,5224,1.0,15.4,0.2,506740,6422,0.8,23.8,0.3,400773,5752,0.9,18.8,0.2,891658,8297,0.6,41.9,0.3,1195015,9399,0.5,100,,340001,5319,1.0,28.5,0.4,338694,5309,1.0,28.3,0.4,319650,5164,1.0,26.7,0.4,196670,4083,1.3,16.5,0.3,531297,6565,0.8,100,,163081,3726,1.4,30.7,0.6,97081,2887,1.8,18.3,0.5,79039,2608,2.0,14.9,0.5,192096,4036,1.3,36.2,0.6,1238417,9537,0.5,100,,576363,6817,0.7,46.5,0.4,289481,4924,1.0,23.4,0.4,241319,4510,1.1,19.5,0.3,131254,3349,1.6,10.6,0.3
